ISO,Year,yrsoffc,eiec,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,Barrier.removal,Economic.instruments,Regulatory.Instruments,RDD,EPS,EPS_MKT,EPS_NMKT,TECHSUP,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.Barrier.removal,SpatialLag.Economic.instruments,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,Count_Difference,Market.Instr_Difference,Non.Market.Instr_Difference,TechSup.Instr_Difference,Barrier.removal_Difference,Economic.instruments_Difference,Regulatory.Instruments_Difference,RDD_Difference,EPS_Difference,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,SpatialLag.Count_Difference,SpatialLag.Market.Instr_Difference,SpatialLag.Non.Market.Instr_Difference,SpatialLag.TechSup.Instr_Difference,SpatialLag.Barrier.removal_Difference,SpatialLag.Economic.instruments_Difference,SpatialLag.Regulatory.Instruments_Difference,SpatialLag.RDD_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference
GBR,2005,8,7,1,0,60401206,1.89147985,1.761572123,42868.8354,0.500859301,0.264497962,1.95E+12,2,1,0,1,0,3,1,3,2.3055556,1.6666666,4.75,0.5,1.042832676,0.151481677,0.375471435,0.515879564,0.018642883,0.886363731,0.903112725,2.471237127,1.986671526,1.037214607,3.612537351,1.310262666,-3,0,-1,-2,0,-2,-1,2,0.1666668,0.5,0,0,-1.553507964,-0.570439971,-0.47797082,-0.505097173,0.016929325,-1.075159887,-0.869815232,1.883937234,0.35320741,0.113136005,0.691833189,0.254653061
IDN,2005,1,7,0,0,230871650,-0.906051815,-0.502644718,7077.9073,0.541339745,0.457990699,1.00E+12,4,0,3,1,0,1,4,0,0.25,0,0.75,0,2.678117459,0.822860158,0.743381532,1.111875768,0.017568685,2.292261814,2.180928089,1.814348828,2.064879578,1.094639952,3.463975865,1.63602303,2,0,1,1,0,0,2,0,0,0,0,0,-0.093961657,0.233426698,-0.444006465,0.11661811,0.014392066,-0.092909675,0.129571309,0.565900501,0.190626817,0.016037677,0.500752644,0.055090163
IND,2005,1,7,1,0,1154676322,-0.363160849,-0.098774634,4206.5124,0.556197564,0.591547454,2.75E+12,1,0,1,0,0,1,1,1,1.5555556,0.66666669,3.5,0.5,2.107883224,0.241165512,0.821534332,1.04518338,0.026547598,1.730726265,1.778901984,2.260577591,1.733017056,0.919776964,3.141041865,1.138232381,1,0,1,0,0,1,1,1,0.25,0,0.75,0,-0.785604244,-0.306250496,-0.235082122,-0.244271626,0.021152372,-0.870539954,-0.302713511,0.943043007,0.218531087,0.070895628,0.480082004,0.10461563
JPN,2005,5,7,0,1,127773000,1.210124135,1.285486221,35064.2098,0.374277758,0.286984391,3.64E+12,4,3,0,1,0,3,3,0,3.0277777,1.8333334,4.25,3,2.668852812,0.063828355,1.254796195,1.350228261,0.013059828,2.139578422,2.354415376,2.405470737,1.488270552,0.729624927,2.784824499,0.95036228,2,2,-1,1,0,2,2,0,0,0,0,0,-0.384532685,-0.284247612,-0.071504945,-0.028780128,0.005915951,-0.727944293,-0.086984464,0.731735802,0.192118991,0.035163545,0.472187485,0.069005969
KOR,2005,3,7,0,0,48184561,0.5923329,0.924596548,31114.3323,0.436195306,0.422115779,1.12E+12,3,0,1,2,0,5,2,4,3.1388888,1.1666666,5.25,3,2.666169313,0.586655825,1.04736489,1.032148597,0.020621126,1.768914097,2.314865703,1.609910244,1.597521136,0.876162423,2.822949464,1.093451601,-3,-1,-2,0,0,0,-3,1,0.9166665,0,2.5,0.25,0.114510415,0.185386092,-0.14057171,0.069696033,0.012680507,-0.502343913,0.37522614,0.521271321,0.072912107,0.016714681,0.192792051,0.009229571
MEX,2005,5,7,0,1,105811504,-0.344179541,0.031416982,24635.7315,0.724411729,0.375446637,1.54E+12,1,0,0,1,0,1,0,0,0.80555558,0.16666667,2.25,0,4.957350621,0.115606471,1.668051959,3.173692192,0.014769568,4.269152242,4.242162096,4.318603952,1.392406992,0.725846883,2.359937301,1.091436873,0,0,0,0,0,0,-1,0,0,0,0,0,2.086051244,-0.011756284,1.42034901,0.677458519,0.008538786,1.479860869,2.248385757,1.108602242,0.070561145,0.023117708,0.138914345,0.049651379
NOR,2005,4,7,0,1,4623291,2.000252724,1.859133482,72064.189,0.415018543,0.258756697,2.46561E+14,1,1,0,0,0,1,0,0,2.4722223,1.6666666,4.75,1,0.862925547,0.254429351,0.183027705,0.425468491,0.009784847,1.113757431,0.743117782,2.70982198,2.094237338,1.138533009,3.92207024,1.222108776,-2,0,-1,-1,0,-2,-1,-2,0.2222223,0.1666666,0,0.5,-2.039913259,-0.527825801,-0.687637131,-0.824450326,0.008922194,-1.198560547,-1.083990766,2.284128893,0.371226647,0.196320764,0.676453725,0.240905415
NZL,2005,6,7,1,0,4133900,2.19131422,1.741362095,39944.5903,0.461904999,0.571848475,1.17267E+14,0,0,0,0,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.92608548,0.195127814,0.303466278,0.427491388,0.019565114,0.823352475,0.718612914,2.553076278,2.107834705,1.14605555,3.915206751,1.262241845,0,0,0,0,0,0,0,0,0,0,0,0,-2.048049949,-0.6229295,-0.654368332,-0.770752116,0.015679707,-1.480307946,-1.155077977,2.083315112,0.347123517,0.148048855,0.646586766,0.246734927
RUS,2005,5,7,0,0,143518814,-0.847120821,-0.526238322,25784.9535,0.582646157,0.772387563,2.82E+12,0,0,0,0,0,0,0,0,0.66666669,0.5,1.5,0,0.831946601,0.168533387,0.345092687,0.318320527,0.046046279,0.617170707,0.672103522,2.221598394,1.96058083,1.032602143,3.561565321,1.287575081,0,0,0,0,0,0,0,0,0,0,0,0,-1.810953372,-0.553746791,-0.655195004,-0.602011578,0.045499044,-1.378190427,-1.123328552,1.898206271,0.340858105,0.113975731,0.658826276,0.249772338
TUR,2005,3,7,0,0,69329557,-0.035272829,0.144592628,21617.1514,0.596597812,0.271514653,9.16821E+14,3,1,1,1,1,1,2,0,0.77777779,0.83333331,1,0.5,0.854682955,0.142559458,0.298243678,0.41387982,0.004967385,0.789317674,0.684636576,2.431684165,2.016081578,1.072239599,3.725037981,1.250967194,3,1,1,1,1,1,2,0,-0.05555552,-0.16666669,0,0,-1.937396654,-0.634856097,-0.600528833,-0.702011724,0.003442106,-1.353396972,-1.107030673,1.965346172,0.330788399,0.1263533,0.63526173,0.230750188
USA,2005,5,7,0,1,295516599,1.536726952,1.531012774,60625.3364,0.561649313,0.442319458,1.29343E+13,6,0,2,4,0,5,5,5,1.2222222,0.66666669,2,1,1.325296224,0.572916002,0.367535833,0.384844389,0.023682817,2.482454257,1.951805278,1.889011462,1.809267916,0.710726359,3.542688407,1.174388984,3,0,2,1,0,2,3,1,0,0,0,0,-0.569731781,0.146873118,-0.484126447,-0.232478452,0.018785539,0.684208561,0.098852147,1.628829989,0.177252593,0.040373889,0.313745922,0.177637884
ZAF,2005,1,7,1,0,49490033,0.483857185,0.567057848,16974.8604,0.67541023,0.927667601,4.65331E+14,3,0,2,1,0,1,2,0,0.19444445,0.33333334,0.25,0,1.694086649,0.418268081,0.529087449,0.746731119,0.037489979,1.46916869,1.381814046,2.217102312,1.973072012,1.073460725,3.551845213,1.293910141,-1,-2,1,0,0,-1,1,0,-0.05555555,-0.16666666,0,0,-1.097073261,-0.236831304,-0.417098449,-0.443143508,0.03514284,-0.894744208,-0.469927745,1.35059864,0.245132659,0.099746184,0.499685777,0.135966001
AUS,2006,10,7,0,1,20450966,1.950813174,1.707899332,52281.9132,0.482279336,0.656327441,7.87151E+14,5,2,1,2,0,6,4,1,2.2222223,1.1666666,4.5,1,5.944522577,0.069811503,2.887790872,2.986920201,0.214416852,4.674566738,4.843133816,1.842724724,2.002507383,1.02926676,3.493593215,1.484662133,4,2,1,1,0,5,3,0,0.4166667,0,1.25,0,3.290618635,-0.642699152,1.988102538,1.945215248,0.202936675,2.555665869,2.637000381,0.011154249,0.095822452,0.02033984,0.189951938,0.077175439
BRA,2006,4,7,1,0,186653106,-0.120479897,-0.391295493,17669.646,0.692297437,0.442321618,2.14E+12,2,0,1,1,0,1,1,1,0.55555558,0.16666667,0.5,1,5.965698864,0.06933018,1.797794131,4.098574553,0.109583253,5.399575212,4.183626817,1.814098262,1.848189238,0.937720237,3.379872859,1.226974659,0,0,-1,1,-1,0,-1,1,0,0,0,0,3.691790049,-0.130871107,0.967542219,2.855118937,0.104438966,3.469008667,2.245259133,-0.755059925,0.188705239,0.078486658,0.35737826,0.130250788
CAN,2006,4,7,1,0,32571193,1.952794552,1.892113328,50016.5843,0.513893446,0.502370344,1.24E+12,4,1,1,2,0,3,2,1,2.4722223,0.16666667,4.75,2.5,13.67436387,0.032460204,2.791633147,10.85027052,0.048715934,12.73944637,6.939254543,1.986131316,1.730903338,0.652819784,3.129765269,1.410125103,3,0,1,2,0,-4,-3,-3,0.4166667,0,0.25,1,8.702499512,-0.08693672,1.126072736,7.663363496,0.041917571,8.62932239,2.830076274,-2.189529626,0.358039229,-0.095679065,0.796426797,0.373370017
CHE,2006,3,7,0,0,7483934,2.083408356,2.075267076,66961.9197,0.442756194,0.117635075,3.91243E+14,0,0,0,0,0,0,0,0,2.2777777,0.83333331,3.5,2.5,2.591718434,0.068968161,0.819157311,1.703592963,0.024956041,2.260233525,2.819158054,1.745936639,2.254821642,1.365650802,4.074566735,1.32424742,0,0,0,0,0,0,0,0,0,0,0,0,1.624073488,-0.098737175,0.514770957,1.208039705,0.000490862,1.385953476,2.019946283,-0.920363077,0.196978374,0.263711537,0.288214657,0.039008919
CHL,2006,1,7,1,0,16509195,1.412561893,0.93773818,24248.7071,0.736839023,0.306714577,2.6876E+14,0,0,0,0,0,0,0,0,0.52777779,0.33333334,1.25,0,5.559320709,0.047224144,2.072364664,3.439731901,0.122365386,4.670684161,4.138336045,1.754243935,1.862775315,0.907735015,3.272074052,1.408516882,-1,0,-1,0,0,0,-1,0,0.08333334,0,0.25,0,3.126418266,-0.322623142,1.120807921,2.328233487,0.023794092,2.643099167,2.040184902,-0.400789775,0.185944807,0.068251896,0.339904925,0.149677536
CHN,2006,3,3,1,0,1311020000,-0.518887699,0.035788015,8066.8051,0.558960363,1.177644443,7.71E+12,10,0,6,4,1,10,10,6,0.69444442,0.33333334,1.75,0,5.756117561,0.119498153,1.87211695,3.764502459,0.015650336,4.568836796,3.79620379,1.125753234,2.210536004,1.092213291,3.789910035,1.749484655,8,0,4,4,1,10,8,6,0,0,0,0,2.949123759,-0.49312873,1.154087735,2.288164754,-0.004403499,1.889396116,1.474995381,-1.477225526,0.180967288,0.031395408,0.357385902,0.154120433
EUE,2006,3,6.999713011,0,1,415814161,1.001256616,1.119148228,42014,0.501951806,0.271942295,1.64231E+13,0,0,0,0,0,0,2,2,2.630253442,1.687834237,4.761463514,1.441462635,5.814952885,0.234459167,2.10747034,3.473023378,0.107040547,5.102594691,3.620993808,1.36105051,1.55871322,0.862003944,2.810364381,1.003771317,0,0,0,0,0,0,2,-1,0.209586043,0.431782726,0.282492076,-0.085516675,3.641825987,-0.203958919,1.422072196,2.423712709,0.053270475,3.126398049,1.922756977,-0.262353529,0.121735882,0.017788888,0.205300152,0.142118594
GBR,2006,9,7,1,0,60846820,1.782940269,1.666798234,43139.1547,0.501763795,0.256155197,1.98E+12,7,1,3,3,0,6,4,2,2.4166667,2,4.75,0.5,2.610280306,0.03944874,0.826749475,1.744082091,0.046137616,2.311084228,2.822055196,1.717375305,2.180389304,1.275704789,3.922381732,1.343081421,5,0,3,2,0,3,3,-1,0.1111111,0.3333334,0,0,1.56744763,-0.112032937,0.45127804,1.228202527,0.027494733,1.424720497,1.918942471,-0.753861822,0.193717778,0.238490181,0.309844381,0.032818755
IDN,2006,2,7,0,0,233951652,-0.86427629,-0.348611891,7389.6372,0.53260282,0.456560486,1.06E+12,2,0,1,1,1,2,1,0,0.33333334,0,1,0,5.664869389,0.13783362,2.795447737,2.731588031,0.144434667,4.249550859,4.661253704,1.582534705,2.167403525,1.090652992,3.690507192,1.721050315,-2,0,-2,0,1,1,-3,0,0.08333334,0,0.25,0,2.98675193,-0.685026538,2.052066205,1.619712263,0.126865982,1.957289044,2.480325615,-0.231814124,0.102523947,-0.00398696,0.226531328,0.085027285
IND,2006,2,7,1,0,1172878890,-0.274562806,-0.095376492,4492.6732,0.565972275,0.57346844,3.00E+12,6,0,4,2,0,4,6,0,1.5555556,0.66666669,3.5,0.5,5.365395146,0.187246427,1.90411512,3.2740336,0.165868438,4.874697573,4.111994974,1.907984845,1.91959279,1.013344953,3.487380668,1.258052758,5,0,3,2,0,3,5,-1,0,0,0,0,3.257511922,-0.053919085,1.082580788,2.228850219,0.13932084,3.143971309,2.33309299,-0.352592746,0.186575733,0.093567989,0.346338803,0.119820377
JPN,2006,6,7,0,1,127854000,1.320848703,1.584960938,35622.5861,0.374447036,0.277141866,3.70E+12,4,0,4,0,0,0,4,0,2.9722223,1.6666666,4.25,3,7.570309918,0.149327034,2.633133369,4.787849515,0.277736719,7.101242097,5.409941501,2.408909684,1.679159046,0.758072792,3.15139503,1.128009348,0,-3,4,-1,0,-3,1,0,-0.0555554,-0.1666668,0,0,4.901457106,0.085498679,1.378337174,3.437621254,0.264676891,4.961663675,3.055526125,0.003438947,0.190888493,0.028447865,0.366570531,0.177647069
KOR,2006,4,7,0,0,48438292,0.30060637,0.98420769,32298.097,0.460245967,0.406149976,1.17E+12,2,0,2,0,0,0,2,0,3.3055556,1.1666666,5.25,3.5,6.881370791,0.106085078,3.02510998,3.750175733,0.292496368,5.964006752,5.465002166,2.356470144,1.71175737,0.878884067,3.091908824,1.164479207,-1,0,1,-2,0,-5,0,-4,0.1666668,0,0,0.5,4.215201478,-0.480570747,1.97774509,2.718027136,0.271875242,4.195092655,3.150136463,0.746559899,0.114236234,0.002721644,0.268959361,0.071027606
MEX,2006,6,7,0,1,107253666,-0.325125188,0.050471161,25260.6426,0.721181314,0.372069142,1.61E+12,0,0,0,0,0,0,0,0,0.75,0,2.25,0,13.64520679,0.04366854,2.720211638,10.88132661,0.037175435,12.68759057,6.875628205,1.954531943,1.770137811,0.629939608,3.172727826,1.507746136,-1,0,0,-1,0,-1,0,0,-0.05555558,-0.16666667,0,0,8.687856166,-0.071937931,1.052159679,7.707634418,0.022405866,8.418438324,2.63346611,-2.364072009,0.377730819,-0.095907275,0.812790525,0.416309264
NOR,2006,1,7,1,0,4660677,2.123553276,1.875615478,77769.0365,0.422466818,0.253719278,2.68371E+14,1,0,1,0,0,0,1,0,2.4722223,1.6666666,4.75,1,2.591052002,0.207456369,0.967053279,1.416542354,0.026177328,2.239049254,2.701311344,1.799513443,2.268461183,1.438313437,4.141646857,1.225423269,0,-1,1,0,0,-1,1,0,0,0,0,0,1.728126455,-0.046972982,0.784025574,0.991073864,0.016392482,1.125291823,1.958193562,-0.910308537,0.174223845,0.299780428,0.219576618,0.003314493
NZL,2006,7,7,1,0,4184600,2.322551012,1.583402157,40501.4118,0.412099962,0.559849579,1.21E+11,0,0,0,0,0,0,0,0,0.30555555,0.16666667,0.25,0.5,2.607516032,0.106067918,0.962958542,1.538489572,0.054428566,2.295149005,2.852781355,1.858748558,2.259408047,1.410433542,4.13004856,1.237742061,0,0,0,0,0,0,0,0,0,0,0,0,1.681430552,-0.089059897,0.659492264,1.110998184,0.034863452,1.47179653,2.134168441,-0.69432772,0.151573342,0.264377991,0.21484181,-0.024499784
RUS,2006,6,7,0,0,143049637,-0.940847754,-0.468877643,27790.6529,0.596969623,0.72637824,3.05E+12,1,0,0,1,0,1,0,0,0.66666669,0.5,1.5,0,2.000393244,0.041439417,0.966203469,0.992750358,0.082057926,1.684593501,2.729544373,1.835327481,2.130519044,1.285799435,3.77746787,1.328289853,1,0,0,1,0,1,0,0,0,0,0,0,1.168446642,-0.12709397,0.621110781,0.674429831,0.036011647,1.067422794,2.057440851,-0.386270913,0.169938214,0.253197292,0.215902548,0.040714772
TUR,2006,4,7,0,0,70045349,0.026674604,0.105428062,22619.7213,0.585347078,0.280998886,9.80521E+14,1,0,1,0,0,0,1,0,1.6111112,0.83333331,1.75,2.25,2.46197193,0.082181775,0.923301026,1.456489129,0.06423848,2.19803181,2.754683485,1.786230613,2.150444404,1.312924106,3.919325295,1.219083841,-2,-1,0,-1,-1,-1,-1,0,0.83333341,0,0.75,1.75,1.607288974,-0.060377683,0.625057348,1.042609309,0.059271095,1.408714136,2.070046909,-0.645453552,0.134362826,0.240684508,0.194287314,-0.031883353
USA,2006,6,7,0,1,298379912,1.344892621,1.581685543,61584.3471,0.567847769,0.423608204,1.33E+13,17,0,3,14,0,16,8,2,1.6666666,0.5,3,1.5,3.141341085,0.293746397,1.66295371,1.184640979,0.136809265,2.40481563,2.94326016,1.5452845,1.932141532,0.775483903,3.641538693,1.379401924,11,0,1,10,0,11,3,-3,0.4444444,-0.16666669,1,0.5,1.816044861,-0.279169605,1.295417877,0.79979659,0.113126447,-0.077638627,0.991454883,-0.343726962,0.122873616,0.064757544,0.098850286,0.205012941
ZAF,2006,2,7,1,0,49998277,0.378271431,0.325101376,17714.6662,0.688478248,0.885052044,4.95947E+14,0,0,0,0,0,1,1,0,0.44444445,0.33333334,1,0,4.387991229,0.15820947,1.862521542,2.367260217,0.098630591,3.612316299,3.794094853,1.747912812,2.120324119,1.208347572,3.765696901,1.38692787,-3,0,-2,-1,0,0,-1,0,0.25,0,0.75,0,2.693904579,-0.260058612,1.333434092,1.620529098,0.061140612,2.143147609,2.412280807,-0.4691895,0.147252107,0.134886847,0.213851688,0.093017728
AUS,2007,11,7,0,1,20827622,2.00087285,1.818955183,53190.3831,0.480976623,0.641707831,8.17007E+14,4,0,2,2,0,2,3,0,2.2222223,1.1666666,4.5,1,4.619225111,0.306631514,2.702088802,1.610504795,0.132736549,3.80137085,3.529957094,2.246677307,1.971024734,0.893348273,3.545823095,1.473902821,-1,-2,1,0,0,-4,-1,-1,0,0,0,0,-1.325297466,0.236820011,-0.18570207,-1.376415407,-0.081680303,-0.873195889,-1.313176721,0.403952584,-0.031482648,-0.135918488,0.05222988,-0.010759312
BRA,2007,5,7,1,0,188552320,-0.083988786,-0.290289968,18363.0814,0.678893937,0.423507486,2.27E+12,4,1,2,1,0,3,3,3,0.22222222,0.16666667,0.5,0,4.481838041,0.116081131,2.230319671,2.13543724,0.251472005,3.988192068,3.326589202,3.065267504,1.801221233,0.762308991,3.399127363,1.242227378,2,1,1,0,0,2,2,2,-0.33333336,0,0,-1,-1.483860823,0.046750951,0.43252554,-1.963137313,0.141888752,-1.411383144,-0.857037615,1.251169242,-0.046968005,-0.175411246,0.019254503,0.015252718
CAN,2007,1,7,0,1,32888886,1.99088037,1.75481534,50335.5189,0.513893365,0.514789481,1.26E+12,11,2,1,8,0,13,6,3,2.8611112,0.33333334,5.75,2.5,6.189274793,0.044184206,3.500250179,2.644840408,0.757360776,7.287776851,6.483858065,7.648403039,1.718313556,0.617936219,3.140810189,1.396194401,7,1,0,6,0,10,4,2,0.3888889,0.16666667,1,0,-7.485089078,0.011724002,0.708617032,-8.205430111,0.708644841,-5.45166952,-0.455396479,5.662271723,-0.012589783,-0.034883565,0.01104492,-0.013930702
CHE,2007,4,7,0,0,7551117,2.140349388,2.035807133,68787.0462,0.429144952,0.109192878,4.06608E+14,1,0,0,1,0,1,0,1,2.5277777,0.83333331,4.75,2,4.108120511,0.062664634,1.489682376,2.555773501,0.092151486,3.370265086,2.04749073,2.407874171,2.170999295,1.002762733,4.064368365,1.445866792,1,0,0,1,0,1,0,1,0.25,0,1.25,-0.5,1.516402076,-0.006303527,0.670525065,0.852180539,0.067195445,1.110031561,-0.771667324,0.661937532,-0.083822347,-0.362888069,-0.01019837,0.121619373
CHL,2007,2,7,1,0,16671581,1.345149994,1.186738372,25040.1863,0.737098376,0.316793755,2.8265E+14,0,0,0,0,0,0,0,0,0.52777779,0.33333334,1.25,0,4.600925897,0.297390091,2.518823786,1.784712019,0.212749031,3.885221079,3.572159843,2.77674462,1.791971512,0.752581825,3.279188932,1.344143784,0,0,0,0,0,0,0,0,0,0,0,0,-0.958394812,0.250165947,0.446459122,-1.655019881,0.090383645,-0.785463082,-0.566176202,1.022500685,-0.070803803,-0.155153191,0.007114879,-0.064373098
CHN,2007,4,3,1,0,1317885000,-0.599234641,0.165997371,8898.0287,0.561986107,1.099382738,8.68E+12,6,0,5,1,0,2,5,0,0.69444442,0.33333334,1.75,0,4.403907497,0.319474249,2.113898758,1.970534489,0.243209354,4.418750376,3.405287321,3.344811247,2.169130449,0.936963512,3.832433561,1.737994252,-4,0,-1,-3,-1,-8,-5,-6,0,0,0,0,-1.352210065,0.199976096,0.241781809,-1.793967969,0.227559018,-0.150086421,-0.390916469,2.219058013,-0.041405555,-0.155249779,0.042523526,-0.011490402
EUE,2007,4,6.999634318,0,1,417595084,1.034879924,1.104713137,43106.7,0.504781418,0.260959966,1.69651E+13,4,0,1,3,0,3,1,2,2.512466001,1.167379598,4.683481248,1.686537167,3.823863812,0.123420514,2.108355785,1.592087513,0.165169003,3.06468814,3.009651999,2.20297226,1.576220309,0.784876019,3.009108718,0.934676196,4,0,1,3,0,3,-1,0,-0.117787441,-0.520454639,-0.077982266,0.245074532,-1.991089073,-0.111038652,0.000885444,-1.880935865,0.058128455,-2.03790655,-0.611341809,0.84192175,0.017507089,-0.077127925,0.198744338,-0.06909512
GBR,2007,10,7,1,0,61322463,1.732870221,1.641638756,44016.3406,0.500942637,0.24415761,2.04E+12,7,0,3,4,0,4,3,2,2.25,1.5,4.75,0.5,3.889680154,0.078271494,1.460762257,2.350646404,0.108577642,3.304893997,2.084777644,2.38487878,2.128558502,0.986379528,3.942681658,1.456614328,0,-1,0,1,0,-2,-1,0,-0.1666667,-0.5,0,0,1.279399849,0.038822754,0.634012782,0.606564313,0.062440026,0.993809769,-0.737277552,0.667503475,-0.051830802,-0.289325261,0.020299925,0.113532907
IDN,2007,3,7,0,0,237062337,-0.630509198,-0.307463616,8067.1581,0.543200272,0.443138444,1.18E+12,3,0,1,2,0,3,1,0,0.33333334,0,1,0,4.411874092,0.372326768,2.644551171,1.394996153,0.128963362,3.733178496,3.512339822,2.234259627,2.1282027,0.971719501,3.714899691,1.697988856,1,0,0,1,-1,1,0,0,0,0,0,0,-1.252995296,0.234493148,-0.150896566,-1.336591878,-0.015471304,-0.516372363,-1.148913882,0.651724923,-0.039200825,-0.11893349,0.024392498,-0.023061459
IND,2007,3,7,1,0,1190676021,-0.397690296,0.136991709,4785.0095,0.575955581,0.565886929,3.27E+12,2,0,1,1,0,2,3,1,1.5,0.5,3.5,0.5,4.435960697,0.130258392,2.252901928,2.052800376,0.162141472,3.551435366,3.141751416,2.445631606,1.865447292,0.825989682,3.506649284,1.263702922,-4,0,-3,-1,0,-2,-3,1,-0.0555556,-0.16666669,0,0,-0.929434449,-0.056988035,0.348786809,-1.221233223,-0.003726966,-1.323262207,-0.970243558,0.537646761,-0.054145497,-0.187355271,0.019268616,0.005650164
JPN,2007,7,7,0,1,128001000,1.230227828,1.441259503,36296.0867,0.375876685,0.280079995,3.78E+12,4,1,3,0,0,5,3,2,3.0555556,1.6666666,4.5,3,4.926244317,0.147692102,2.79429824,1.984253974,0.247110469,3.920256967,4.06222661,2.839538191,1.64120127,0.656573324,3.150102204,1.116928309,0,1,-1,0,0,5,-1,2,0.0833333,0,0.25,0,-2.644065601,-0.001634932,0.161164871,-2.80359554,-0.03062625,-3.180985131,-1.347714891,0.430628507,-0.037957775,-0.101499467,-0.001292827,-0.011081039
KOR,2007,5,7,0,0,48683638,0.56971693,1.201815724,33779.1447,0.472467254,0.393102386,1.24E+12,3,1,2,0,0,1,3,0,3.3055556,1.1666666,5.25,3.5,4.770402974,0.196136806,2.922123477,1.652142691,0.179816155,3.840393719,3.762054719,2.415088689,1.666184798,0.767859739,3.100686828,1.130007831,1,1,0,0,0,1,1,0,0,0,0,0,-2.110967816,0.090051728,-0.102986503,-2.098033042,-0.112680213,-2.123613033,-1.702947447,0.058618546,-0.045572572,-0.111024328,0.008778004,-0.034471377
MEX,2007,1,7,0,1,108774360,-0.341457367,0.136410132,25560.1081,0.738494293,0.371154337,1.66E+12,1,0,0,1,1,1,0,0,0.75,0,2.25,0,6.413447825,0.128392263,3.451533269,2.833522293,0.728626424,7.611141337,6.582005919,7.693194671,1.778623558,0.597593603,3.231661393,1.506615808,1,0,0,1,1,1,0,0,0,0,0,0,-7.231758962,0.084723723,0.731321631,-8.047804316,0.691450989,-5.07644923,-0.293622287,5.738662728,0.008485747,-0.032346004,0.058933567,-0.001130328
NOR,2007,2,7,1,0,4709153,1.98258388,2.018043041,80951.7071,0.423534807,0.24880976,2.82593E+14,0,0,0,0,0,0,0,0,2.8055556,2.6666667,4.75,1,4.588531113,0.097590687,1.569540705,2.921399721,0.053338666,3.531772651,1.992389749,2.187085981,2.212315448,1.048373711,4.227838767,1.360733866,-1,0,-1,0,0,0,-1,0,0.3333333,1.0000001,0,0,1.99747911,-0.109865682,0.602487426,1.504857366,0.027161338,1.292723397,-0.708921595,0.387572539,-0.056145735,-0.389939725,0.086191909,0.135310597
NZL,2007,8,7,1,0,4223800,2.317683935,1.657784104,42089.8775,0.422029819,0.535550901,1.26861E+14,0,0,0,0,0,0,0,0,0.6388889,0.16666667,1.25,0.5,4.154360927,0.059275373,1.569898293,2.525187261,0.068291419,3.178784149,1.935068777,2.155366843,2.169700788,1.060240428,4.086969797,1.361892145,0,0,0,0,0,0,0,0,0.33333335,0,1,0,1.546844895,-0.046792545,0.606939751,0.986697689,0.013862852,0.883635144,-0.917712578,0.296618285,-0.089707259,-0.350193114,-0.043078763,0.124150084
RUS,2007,7,7,0,0,142805114,-1.017580867,-0.41220358,30010.4396,0.598158407,0.673178427,3.31E+12,0,0,0,0,0,0,0,0,0.66666669,0.5,1.5,0,3.853755875,0.086638832,1.622205124,2.144911919,0.037341091,2.766494419,1.920133093,1.762136746,2.084011868,0.957390305,3.844486896,1.450158398,-1,0,0,-1,0,-1,0,0,0,0,0,0,1.853362631,0.045199415,0.656001656,1.152161561,-0.044716835,1.081900918,-0.80941128,-0.073190735,-0.046507177,-0.328409131,0.067019027,0.121868545
TUR,2007,5,7,0,0,70158112,0.112518623,0.326100618,23272.4267,0.578976094,0.288748214,1.03E+12,3,0,3,0,0,1,5,1,1.6111112,0.83333331,1.75,2.25,3.839687774,0.054885036,1.451956037,2.332846701,0.056701499,2.904227486,1.795093849,1.923514679,2.058731748,0.967143214,3.904843491,1.30420855,2,0,2,0,0,1,4,1,0,0,0,0,1.377715844,-0.027296739,0.528655011,0.876357572,-0.007536981,0.706195676,-0.959589635,0.137284066,-0.091712655,-0.345780892,-0.014481805,0.08512471
