ISO,Year,yrsoffc,eiec,execrlc,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,EPS,EPS_MKT,EPS_NMKT,TECHSUP,EPS_CC,EPS_MKT_CC,EPS_NMKT_CC,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,SpatialLag.EPS_CC,SpatialLag.EPS_MKT_CC,SpatialLag.EPS_NMKT_CC
NOR,2016,3,7,Right,0,1,5234519,2.149504662,1.832366467,84012.4397,0.401019895,0.220592214,3.33924E+14,2,0,2,0,3.7222223,3.1666667,5,3,3.933333333,3.1666667,5,5.012962744,0.036972251,0.750934001,4.225056492,2.830396842,1.540362462,4.88639019,2.064437917,2.743466097,1.540362462,4.498036166
NOR,2017,4,7,Right,0,1,5276968,2.191245556,1.944447994,85208.8214,0.406042046,0.216707039,3.42152E+14,4,0,1,3,3.7222223,3.1666667,5,3,3.933333333,3.1666667,5,3.697148625,0.405087746,0.663202878,2.628858001,2.890322843,1.529613295,4.941322698,2.200032663,2.797222111,1.529613295,4.563619247
NOR,2018,5,7,Right,0,1,5311916,2.050310373,1.845145583,85097.6269,0.415533084,0.211551125,3.45E+11,4,0,2,2,3.8333333,3.5,5,3,4.066666667,3.5,5,2.926569801,0.132561603,0.933388992,1.860619206,2.979398183,1.670225454,4.93846642,2.329502775,2.890240073,1.670225454,4.526870819
NOR,2019,6,7,Right,0,1,5347896,2.03375411,1.827731967,85170.9082,0.398621119,0.202565939,3.48865E+14,0,0,0,0,3.8888888,3.6666667,5,3,4.133333333,3.6666667,5,3.637990283,1.10242116,0.977787929,1.557781193,2.93191104,1.674654551,4.876125825,2.244952758,2.853118093,1.674654551,4.50353582
NOR,2020,7,7,Right,0,1,5379475,2.065769196,1.887772322,83261.0745,0.367328427,0.204275529,3.44406E+14,0,0,0,0,3.9444444,3.8333333,5,3,4.2,3.8333333,5,4.414590145,0.727567849,1.409652318,2.277369979,3.052618887,1.633254074,4.931904865,2.592697686,2.971994726,1.633254074,4.592647139
NZL,1996,6,7,Right,0,1,3732000,2.110245705,1.771766543,33314.2397,0.537350072,0.682116759,8.65893E+14,0,0,0,0,0.22222222,0.16666667,0,0.5,0.233333333,0.16666667,0,1.119328081,0.100334964,0.346705923,0.672287194,1.338353214,0.845637283,1.813390804,1.356031585,1.603853158,0.845637283,2.444339781
NZL,1997,7,7,Right,0,1,3781300,2.129349351,1.70023632,33773.9081,0.547074504,0.690429268,8.90317E+14,0,0,0,0,0.22222222,0.16666667,0,0.5,0.233333333,0.16666667,0,0.596935795,0,0.403866502,0.193069293,1.245434422,0.842952788,1.830999606,1.06235087,1.512195804,0.842952788,2.466804299
NZL,1998,1,7,Right,0,1,3815000,2.148452997,1.628706098,33939.0957,0.562760834,0.67499663,9.04092E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,1.056852106,0,0.70193755,0.354914556,1.338076701,0.967583221,1.876589955,1.170056839,1.605940834,0.967583221,2.506487385
NZL,1999,2,7,Right,0,1,3835100,2.165206671,1.607778609,35522.2963,0.529913347,0.659022599,9.53436E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,4.621456457,1.131154146,0.856540641,2.63376167,1.348416658,0.947647956,1.948630638,1.148971416,1.588898724,0.947647956,2.500793753
NZL,2000,1,7,Left,1,0,3857700,2.181960344,1.58685112,35903.1252,0.497515164,0.64806034,9.70506E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,3.616656737,0.331242816,0.936978507,2.348435415,1.524615179,0.849526196,2.670787201,1.053532103,1.547119505,0.849526196,2.588120602
NZL,2001,2,7,Left,1,0,3880500,2.222266793,1.632648706,37481.4269,0.50744769,0.645671109,1.02377E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,4.215841177,0.781436836,1.008750489,2.425653851,1.507626115,0.84131647,2.664123088,1.017438772,1.540194166,0.84131647,2.614379082
NZL,2002,3,7,Left,1,0,3948500,2.262573242,1.678446293,37674.9089,0.483672776,0.630259188,1.04672E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,4.579164948,0.639971761,1.027486988,2.9117062,1.749017054,0.914763226,3.176480058,1.155807855,1.629198251,0.914763226,2.673161513
NZL,2003,4,7,Left,1,0,4027200,2.284625292,1.761944294,38845.9187,0.480410215,0.612159544,1.10177E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,1.820209559,0.475009277,0.478002247,0.867198035,1.952275311,0.95207799,3.511883092,1.392864893,1.929636676,0.95207799,3.299415371
NZL,2004,5,7,Left,1,0,4087500,2.352138042,1.940045238,39715.8092,0.495589482,0.587861444,1.14747E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,3.156841175,1.444272661,0.510458346,1.202110168,2.098560445,0.926067367,3.859460846,1.510153226,2.139797175,0.926067367,3.891577215
NZL,2005,6,7,Left,1,0,4133900,2.19131422,1.741362095,39944.5903,0.461904999,0.571848475,1.17267E+14,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,4.78771044,1.582948448,0.895897988,2.308864005,2.151888284,1.047037133,3.836875405,1.571752302,2.217663015,1.047037133,3.918642643
NZL,2006,7,7,Left,1,0,4184600,2.322551012,1.583402157,40501.4118,0.412099962,0.559849579,1.21E+11,0,0,0,0,0.30555555,0.16666667,0.25,0.5,0.233333333,0.16666667,0,5.106174314,0.575380241,1.434410824,3.09638325,2.278656643,1.203237611,4.042015936,1.590716456,2.40531893,1.203237611,4.272805639
NZL,2007,8,7,Left,1,0,4223800,2.317683935,1.657784104,42089.8775,0.422029819,0.535550901,1.26861E+14,0,0,0,0,0.6388889,0.16666667,1.25,0.5,0.233333333,0.16666667,0,4.70765695,0.170996447,1.667955495,2.868705009,2.204588026,0.926287935,4.027466069,1.660010107,2.303959885,0.926287935,4.240775611
NZL,2008,9,7,Left,1,0,4259800,2.297525167,1.669064879,40858.7078,0.436655162,0.539990908,1.24516E+14,1,1,0,0,0.80555558,0.16666667,1.25,1,0.4,0.16666667,0,6.245934302,0.506727004,2.297474359,3.441732939,2.348688254,1.254382011,4.004304027,1.787378787,2.473713363,1.254382011,4.231736393
NZL,2009,1,7,Right,0,1,4302600,2.380318642,1.848079324,40619.9458,0.467867696,0.526783905,1.25284E+14,0,0,0,0,0.8888889,0.16666667,1.5,1,0.4,0.16666667,0,10.26119358,1.095749259,3.393366899,5.772077426,2.564608681,1.222712498,4.209792796,2.261320818,2.627526691,1.222712498,4.248547555
NZL,2010,2,7,Right,0,1,4350700,2.3294034,1.811324596,40359.757,0.507672678,0.52150166,1.26036E+14,0,0,0,0,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,3.0322254,0.319278691,1.314195027,1.398751682,2.595805804,1.15586734,4.256545165,2.375004883,2.632729476,1.15586734,4.266280565
NZL,2011,3,7,Right,0,1,4384000,2.290867567,1.87170589,41070.0454,0.471732754,0.507327038,1.29643E+14,1,0,1,0,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,2.9106563,0.459913772,0.814686713,1.636055816,2.674301871,1.155006765,4.290123334,2.577775524,2.693907023,1.155006765,4.243619758
NZL,2012,4,7,Right,0,1,4408100,2.307887793,1.792153716,41136.5692,0.439180919,0.511225786,1.31114E+14,2,0,2,0,0.77777779,0.33333334,1.5,0.5,0.3,0.33333334,0,3.492568891,0.265450247,1.045889684,2.18122896,2.675006139,0.957001144,4.572498877,2.495518349,2.737054767,0.957001144,4.68936135
NZL,2013,5,7,Right,0,1,4442100,2.334189177,1.749987483,42779.6548,0.430833201,0.490982464,1.38E+11,2,0,1,1,0.77777779,0.33333334,1.5,0.5,0.3,0.33333334,0,3.576169249,0.401329125,1.109448833,2.06539129,2.870463325,1.05072147,4.903126484,2.657541943,2.84557961,1.05072147,4.736315059
NZL,2014,6,7,Right,0,1,4516500,2.249412298,1.924988627,43452.3091,0.429020295,0.481365818,1.43E+11,0,0,0,0,0.77777779,0.33333334,1.5,0.5,0.3,0.33333334,0,3.069422276,0.451952985,0.771567496,1.845901795,2.928466182,1.328396464,4.891285325,2.565716654,2.919083484,1.328396464,4.786412779
NZL,2015,7,7,Right,0,1,4609400,2.233211517,1.852818251,44726.7443,0.427198725,0.458487615,1.50182E+14,0,0,0,0,0.77777779,0.33333334,1.5,0.5,0.3,0.33333334,0,2.884600872,0.443575363,1.376212737,1.064812772,2.972454524,1.457925705,4.963247491,2.496190509,2.960821641,1.457925705,4.832237888
NZL,2016,8,7,Right,0,1,4714100,2.236731529,1.805901408,45949.8103,0.42536842,0.441326119,1.57504E+14,1,0,0,1,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,6.076261717,0.029236145,1.097693627,4.949331946,2.999931555,1.478434552,5.200349511,2.321010717,2.999791664,1.478434552,5.075460782
NZL,2017,1,7,Right,0,1,4813600,2.195915461,1.727959037,47497.3454,0.419213311,0.433030394,1.66E+11,0,0,0,0,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,3.538081057,0.371642121,0.695902314,2.470536622,3.016204605,1.458970468,5.192722737,2.396920806,3.002480969,1.458970468,5.072238869
NZL,2018,1,7,Left,1,0,4900600,2.135425806,1.628719091,48047.9402,0.408043051,0.417058178,1.71989E+14,1,0,0,1,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,3.081110462,0.143186098,1.240900663,1.697023701,3.109963566,1.587260191,5.237383321,2.505247274,3.107111548,1.587260191,5.113848983
NZL,2019,2,7,Left,1,0,4979200,2.130933762,1.632435799,47794.5274,0.444423755,0.412531589,1.76196E+14,1,0,0,1,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,4.13265292,1.386457388,1.004726598,1.741468934,3.141864022,1.678987856,5.253046704,2.493557488,3.142689612,1.678987856,5.135911447
NZL,2020,3,7,Left,1,0,5090200,2.116907597,1.538743258,46325.2367,0.481920658,0.398078402,1.75043E+14,2,0,0,2,0.83333331,0.5,1.5,0.5,0.366666667,0.5,0,4.537256253,0.631022465,1.555509982,2.350723806,3.33068899,1.753866762,5.316705356,2.921494813,3.314298055,1.753866762,5.169078833
RUS,1996,5,7,0,0,0,148160129,-1.053341627,-0.452226609,17786.7685,0.634338579,1.146286981,1.91E+12,0,0,0,0,0.055555556,0.16666667,0,0,0.066666667,0.2,0,1.087349569,0.167176579,0.267913152,0.652259838,1.151788352,0.691693087,1.553478002,1.210193994,1.308958108,0.811837774,1.904842557
RUS,1997,6,7,0,0,0,147915361,-1.003857583,-0.557390049,17889.7541,0.592307348,1.06263136,1.93E+12,0,0,0,0,0.55555558,0.16666667,1.5,0,1.4,0.2,4,0.725534876,0,0.509687971,0.215846904,1.111732613,0.707901852,1.5901182,1.037177775,1.314197132,0.834219129,2.071194492
RUS,1998,7,7,0,0,0,147670784,-0.954373538,-0.662553489,16955.3201,0.563610763,1.116590228,1.84E+12,0,0,0,0,0.55555558,0.16666667,1.5,0,1.4,0.2,4,0.76736526,0,0.497531957,0.269833303,1.182512387,0.829464292,1.64299948,1.075073325,1.362516291,0.961145394,2.051330154
RUS,1999,8,7,0,0,0,147214776,-0.948893785,-0.66800487,17814.9714,0.58164421,1.075682413,1.94E+12,0,0,0,0,0.55555558,0.16666667,1.5,0,1.4,0.2,4,3.282667603,0.846630933,0.656282288,1.779754381,1.190436447,0.792858473,1.743868449,1.03458245,1.365063298,0.913990431,2.146617014
RUS,2000,9,7,0,0,0,146596869,-0.943414032,-0.673456252,19284.402,0.601428844,0.999274411,2.10E+12,1,0,1,0,0.55555558,0.16666667,1.5,0,1.4,0.2,4,2.622466896,0.183978536,0.890834503,1.547653856,1.331607881,0.730971194,2.251154988,1.012697448,1.337283766,0.836755318,2.162398531
RUS,2001,1,7,0,0,0,145976482,-0.949131131,-0.524817988,20250.4049,0.607905697,0.956466,2.20E+12,1,0,1,0,0.6111111,0.33333334,1.5,0,1.466666667,0.4,4,3.038961834,0.478867692,0.701478865,1.858615277,1.306924552,0.728061084,2.223184911,0.969527657,1.31925821,0.83170466,2.156542312
RUS,2002,2,7,0,0,0,145306497,-0.95484823,-0.376179725,21257.8381,0.593058919,0.909602429,2.31E+12,0,0,0,0,0.6111111,0.33333334,1.5,0,1.466666667,0.4,4,3.225010333,0.443189865,0.721200551,2.060619917,1.474587707,0.812294707,2.543903505,1.067564922,1.365748027,0.893726576,2.135952583
RUS,2003,3,7,0,0,0,144648618,-0.783091724,-0.499138176,22577.7109,0.596259739,0.874749247,2.46E+12,2,0,2,0,0.72222221,0.66666669,1.5,0,1.533333333,0.6,4,1.626795584,0.392277456,0.343569461,0.890948668,1.632765308,0.838919658,2.758638183,1.300738118,1.577096561,0.92396898,2.506582587
RUS,2004,4,7,0,0,0,144067316,-0.825626493,-0.484211028,24335.4492,0.589174635,0.820792157,2.65E+12,0,0,0,0,0.66666669,0.5,1.5,0,1.466666667,0.4,4,2.598742193,1.103007237,0.722261533,0.773473423,1.739047295,0.847419702,2.992889832,1.376832429,1.674092142,0.870005146,2.77543885
RUS,2005,5,7,0,0,0,143518814,-0.847120821,-0.526238322,25784.9535,0.582646157,0.772387563,2.82E+12,0,0,0,0,0.66666669,0.5,1.5,0,1.466666667,0.4,4,3.77659462,1.213390566,0.823300458,1.739903596,1.793186296,0.905511655,3.002273571,1.471773669,1.742712024,0.941626654,2.814735747
RUS,2006,6,7,0,0,0,143049637,-0.940847754,-0.468877643,27790.6529,0.596969623,0.72637824,3.05E+12,1,0,0,1,0.66666669,0.5,1.5,0,1.466666667,0.4,4,4.189374023,0.407308464,1.587073162,2.194992397,1.977467366,1.026269872,3.30540257,1.600729718,1.996591435,1.078853285,3.310191301
RUS,2007,7,7,0,0,0,142805114,-1.017580867,-0.41220358,30010.4396,0.598158407,0.673178427,3.31E+12,0,0,0,0,0.66666669,0.5,1.5,0,1.466666667,0.4,4,4.466549179,0.175748545,2.011433613,2.279367021,1.992013291,0.822923719,3.529063915,1.624052225,1.920610746,0.81370499,3.324075024
RUS,2008,8,7,0,0,0,142742366,-1.125228643,-0.416781843,31383.0341,0.612119479,0.638178384,3.49E+12,2,1,1,0,0.66666669,0.5,1.5,0,1.466666667,0.4,4,5.358023784,0.798273453,1.789223726,2.770526605,2.122006229,1.057932973,3.502849297,1.805236479,2.057210346,1.09206252,3.274332038
RUS,2009,1,7,Center,0,0,142785348,-1.141306877,-0.497236013,28771.7278,0.586251129,0.655689601,3.22E+12,7,1,3,3,0.66666669,0.5,1.5,0,1.466666667,0.4,4,7.118706241,0.523032957,2.279494836,4.316178447,2.282326963,1.046410327,3.658964044,2.141606585,2.178237521,1.100223001,3.292882978
RUS,2010,2,7,Center,0,0,142849468,-1.099214792,-0.601686895,29794.7495,0.549109079,0.655987803,3.36E+12,1,0,1,0,0.66666669,0.5,1.5,0,1.466666667,0.4,4,3.605583078,0.287520902,1.406315938,1.911746238,2.367801876,1.112219355,3.890849047,2.100337228,2.210037667,1.115162915,3.414612859
RUS,2011,3,7,Center,0,0,143018195,-1.074376822,-0.601444662,33108.4886,0.564876115,0.656327134,3.74E+12,3,0,2,1,0.66666669,0.5,1.5,0,1.466666667,0.4,4,2.318582196,0.354635399,0.786848999,1.177097798,2.458396615,1.081787817,3.934942967,2.358459084,2.287464344,1.085266149,3.418667798
RUS,2012,4,7,Center,0,0,143378447,-1.051571608,-0.534914613,34439.3679,0.546766788,0.632109709,3.90E+12,1,0,1,0,0.66666669,0.5,1.5,0,1.466666667,0.4,4,4.722269051,0.539645664,1.3331604,2.849462987,2.556418105,0.911552715,4.386978406,2.37072319,2.452211359,0.886914284,4.098996605
RUS,2013,1,7,Center,0,0,143805638,-1.020724416,-0.452954412,34738.9134,0.560877995,0.608478006,3.94E+12,2,0,1,1,1.0833334,0.5,2.75,0,1.466666667,0.4,4,3.831668495,0.165283141,1.315675799,2.350709555,2.716873993,1.013628491,4.646012707,2.490980789,2.610108032,0.983634289,4.355709017
RUS,2014,2,7,Center,0,0,144237223,-0.918883324,-0.195760623,35585.0726,0.543937918,0.599159799,4.03E+12,0,0,0,0,1.0833334,0.5,2.75,0,1.466666667,0.4,4,2.933774332,0.292778168,0.809012492,1.831983672,2.688719783,1.213314987,4.540973895,2.311870445,2.567323961,1.125148958,4.264952479
RUS,2015,3,7,Center,0,0,144640716,-0.974069595,-0.332078844,34202.3927,0.540692979,0.614958033,3.93E+12,0,0,0,0,1.0833334,0.5,2.75,0,1.466666667,0.4,4,2.461236825,0.370767752,1.016398388,1.074070685,2.730192644,1.337144494,4.574277015,2.279156616,2.628465688,1.265231278,4.341009171
RUS,2016,4,7,Center,0,0,145015460,-0.838650405,-0.324105769,33085.0511,0.543336807,0.610118182,3.80E+12,3,0,3,0,1.1666666,0.5,3,0,1.466666667,0.4,4,4.090293324,0.054882037,1.205386805,2.830024482,2.767681736,1.316624747,4.795870348,2.190550309,2.716082617,1.287482189,4.670215353
RUS,2017,5,7,Center,0,0,145293260,-0.914680719,-0.191041514,33630.6191,0.539675812,0.614443527,3.87E+12,0,0,0,0,1.1666666,0.5,3,0,1.466666667,0.4,4,2.737691588,0.57121594,0.985344365,1.181131282,2.770183936,1.32892411,4.783611868,2.198016016,2.702391455,1.247502388,4.661655961
RUS,2018,6,7,Center,0,0,145398106,-0.869339645,-0.10378515,34625.1912,0.546452987,0.624420333,3.98E+12,0,0,0,0,1.1666666,0.5,3,0,1.466666667,0.4,4,2.769579319,0.130199677,1.535222658,1.104156984,2.821363741,1.375486002,4.906616087,2.1819891,2.754758988,1.341324047,4.740963818
RUS,2019,7,7,Center,0,0,145453291,-0.822259068,0.024173677,35441.8398,0.54752956,0.632548816,4.06E+12,1,1,0,0,1.1666666,0.5,3,0,1.466666667,0.4,4,3.27440451,0.862249219,1.294787032,1.117368259,2.874215377,1.461647638,4.936235918,2.224762632,2.809668523,1.447102464,4.757140474
RUS,2020,8,6,Center,0,0,145245148,-0.930568337,-0.111088738,34591.1544,0.581996614,0.624698109,3.96E+12,1,0,0,1,1.1666666,0.5,3,0,1.466666667,0.4,4,4.029563056,0.62474376,1.613254508,1.791564788,3.077519048,1.624125822,5.075928179,2.532503182,3.020746878,1.587674311,4.94206314
TUR,1996,1,7,Right,0,1,61951134,-0.148073524,-0.076127216,18503.1926,0.638896122,0.321661779,6.33586E+14,0,0,0,0,0.5,1,0,0.5,0.566666667,1.2,0,1.134953683,0.16591017,0.308096689,0.660946824,1.229373291,0.737603596,1.655841348,1.294674963,1.447264708,0.88233367,2.16478549
TUR,1997,2,7,Right,0,1,62852966,-0.251075581,-0.194494717,19415.3123,0.638964924,0.314902319,6.81596E+14,1,0,1,0,0.5,1,0,0.5,0.566666667,1.2,0,0.557714288,0,0.367539942,0.190174346,1.175100285,0.724077411,1.766479143,1.034744274,1.447824607,0.865683403,2.443046144
TUR,1998,3,7,Right,0,1,63734383,-0.354077637,-0.312862217,19407.1393,0.639034015,0.312876539,6.98E+11,0,0,0,0,0.5,1,0,0.5,0.566666667,1.2,0,0.918884502,0,0.609819254,0.309065247,1.269299541,0.877058502,1.803968502,1.126871529,1.514250556,1.024882594,2.390997545
TUR,1999,4,7,Right,0,1,64591923,-0.306078792,-0.166648478,18327.8707,0.639103466,0.325564149,6.75207E+14,0,0,0,0,0.5,1,0,0.5,0.566666667,1.2,0,4.428370056,1.071672523,0.929055625,2.427641909,1.26200934,0.864725237,1.826912543,1.094390293,1.478430027,1.011458698,2.329441092
TUR,2000,1,7,Left,1,0,65425961,-0.258079946,-0.020434739,19136.2446,0.639173335,0.330972346,7.22021E+14,2,0,2,0,0.77777779,0.83333331,1,0.5,0.5,1,0,3.259059027,0.256189673,0.891991859,2.110877495,1.422191771,0.783257691,2.462305355,1.021012245,1.434173993,0.91059428,2.370915454
TUR,2001,2,7,Left,1,0,66245128,-0.414104342,0.016065153,17609.4,0.639243513,0.327697882,6.80504E+14,2,0,1,1,0.77777779,0.83333331,1,0.5,0.5,1,0,3.523954891,0.537892517,0.853278632,2.132783743,1.411278744,0.797788069,2.44448753,0.991560635,1.45098986,0.925295043,2.436113901
TUR,2002,3,7,Left,1,0,67048795,-0.570128739,0.052565046,18315.0724,0.639314114,0.314001411,7.24381E+14,0,0,0,0,0.83333331,1,1,0.5,0.566666667,1.2,0,3.86029632,0.481080455,0.880393009,2.498822856,1.646000589,0.88084531,2.915063118,1.142093344,1.548141298,1.003533178,2.498797372
TUR,2003,1,7,0,0,0,67831730,-0.209118396,0.034863185,18927.3023,0.631999682,0.310134432,7.66129E+14,0,0,0,0,0.83333331,1,1,0.5,0.566666667,1.2,0,1.703923046,0.438620736,0.470552612,0.794749698,1.814746665,0.921057662,3.162153229,1.36102915,1.785508029,1.034314519,2.961180419
TUR,2004,2,7,0,0,0,68592617,-0.191904396,-0.019838214,20295.2456,0.618519392,0.285855774,8.41179E+14,0,0,0,0,0.83333331,1,1,0.5,0.566666667,1.2,0,2.843578403,1.32094149,0.491351945,1.031284967,1.961211261,0.90226856,3.502982369,1.478382925,1.99916412,0.974507753,3.544601682
TUR,2005,3,7,0,0,0,69329557,-0.035272829,0.144592628,21617.1514,0.596597812,0.271514653,9.16821E+14,3,1,1,1,0.77777779,0.83333331,1,0.5,0.5,1,0,4.245853693,1.364156946,0.768866375,2.112830372,2.008327107,0.98589507,3.480152144,1.558934079,2.06919455,1.066992425,3.581657146
TUR,2006,4,7,0,0,0,70045349,0.026674604,0.105428062,22619.7213,0.585347078,0.280998886,9.80521E+14,1,0,1,0,1.6111112,0.83333331,1.75,2.25,1.416666667,1,1,4.526714169,0.506560724,1.335737164,2.684416281,2.155772507,1.140920218,3.767231451,1.55916594,2.299220924,1.252863613,4.085633219
TUR,2007,5,7,0,0,0,70158112,0.112518623,0.326100618,23272.4267,0.578976094,0.288748214,1.03E+12,3,0,3,0,1.6111112,0.83333331,1.75,2.25,1.416666667,1,1,4.561283957,0.152896617,1.688496507,2.719890832,2.081103039,0.853320942,3.798452839,1.591535339,2.181263305,0.905582754,4.046671822
TUR,2008,6,7,0,0,0,71051678,0.11532557,0.289960533,22995.6301,0.587373175,0.285224766,1.04E+12,1,0,0,1,1.6388888,0.66666669,2,2.25,1.35,0.8,1,6.308052036,0.893996828,2.234781715,3.179273493,2.192718847,1.119698174,3.723262046,1.73519636,2.333360858,1.227941615,4.036944599
TUR,2009,7,7,0,0,0,72039206,0.087655708,0.289779067,21440.3458,0.603479041,0.305562209,9.88286E+14,1,0,1,0,1.6944444,0.83333331,2,2.25,1.416666667,1,1,8.941102044,0.854821403,2.958476072,5.127804569,2.422787228,1.113853137,3.955662509,2.198846092,2.493645118,1.225169306,4.056919957
TUR,2010,8,7,0,0,0,73142150,0.025415225,0.315034986,22761.1078,0.594609975,0.2934808,1.07E+12,3,0,1,2,2.5555556,0.66666669,4.75,2.25,2.683333333,0.8,5,3.410065,0.302331193,1.396145693,1.711588115,2.443210642,1.123756074,4.013449151,2.192426666,2.470108981,1.191447286,4.026452991
TUR,2011,9,7,0,0,0,74223629,0.038242523,0.365056276,24791.8608,0.596184618,0.27920542,1.19E+12,4,0,3,1,2.7777777,0.83333331,5,2.5,2.833333333,1,5,2.922179336,0.48323564,0.924188208,1.514755487,2.529087056,1.11899917,4.049729636,2.418532374,2.534925741,1.188627521,3.997617329
TUR,2012,10,7,0,0,0,75175827,0.161344782,0.432250023,25413.4076,0.596951202,0.285614701,1.25E+12,1,0,1,0,2.3888888,0.66666669,5,1.5,2.433333333,0.8,5,3.468678723,0.259592765,1.06299986,2.146086098,2.589441789,0.94390336,4.417070113,2.407351838,2.644714449,0.980575075,4.546216434
TUR,2013,11,7,0,0,0,76147624,0.091507562,0.398709655,26905.264,0.586818721,0.261765362,1.35E+12,2,0,0,2,2.5277777,0.83333331,5,1.75,2.583333333,1,5,3.646803681,0.264742451,1.238225657,2.143835573,2.698703429,1.001895759,4.685425733,2.408788741,2.678251149,1.054560995,4.571403712
TUR,2014,12,7,0,0,0,77181884,-0.13432841,0.392252773,27470.7684,0.594499475,0.26364061,1.42E+12,0,0,0,0,2.5277777,0.83333331,5,1.75,2.583333333,1,5,3.269034659,0.380357931,0.852045762,2.036630966,2.79866421,1.290038026,4.74655665,2.359397898,2.783314975,1.318201475,4.672345552
TUR,2015,1,7,0,0,0,78218479,-0.16154924,0.199524775,28377.9313,0.600433576,0.256028831,1.51E+12,1,0,1,0,2.6111112,0.83333331,5,2,2.666666667,1,5,2.76289211,0.405101519,1.123294441,1.234496151,2.873097755,1.43961806,4.827220854,2.352454522,2.855073188,1.493906118,4.718858923
TUR,2016,2,7,0,0,0,79277962,-0.199177414,-0.006507037,28631.1703,0.608138084,0.261864356,1.55812E+12,3,1,1,1,2.6944444,0.83333331,5,2.25,2.75,1,5,4.739429896,0.01546736,1.06298888,3.660973656,2.909688201,1.461944052,5.073649122,2.19347159,2.904510622,1.551088485,4.968971792
TUR,2017,1,7,0,0,0,80312698,-0.20880504,0.013838289,30192.8289,0.613448643,0.26390343,1.68E+12,1,0,0,1,2.7777777,0.83333331,5,2.5,2.833333333,1,5,3.401747838,0.3921365,0.911302246,2.098309091,2.89040234,1.425024244,5.010879192,2.235303803,2.879868606,1.47391817,4.930383844
TUR,2018,2,7,0,0,0,81407204,-0.351303011,-0.068468295,30662.0891,0.614786893,0.258978871,1.73E+12,3,1,0,2,2.7222223,0.66666669,5,2.5,2.766666667,0.8,5,2.884626862,0.14223194,1.132692155,1.609702766,2.915527949,1.524991939,5.018672211,2.202919794,2.905758415,1.603122629,4.911232821
TUR,2019,1,7,0,0,0,82579440,-0.325921059,-0.020463871,30490.058,0.599468271,0.252538864,1.74E+12,2,1,0,1,2.8888888,0.66666669,5,3,2.933333333,0.8,5,3.689986072,1.247928481,0.966805778,1.475251813,2.927171274,1.609661762,5.004549841,2.167302223,2.919064283,1.692935513,4.896955114
TUR,2020,2,7,0,0,0,83384680,-0.361754,-0.158797756,30651.2387,0.613493093,0.256509419,1.77E+12,0,0,0,0,2.8888888,0.66666669,5,3,2.933333333,0.8,5,3.871027562,0.518472549,1.350441105,2.002113909,3.07139329,1.651461668,5.03856448,2.524153709,3.06133262,1.740221724,4.919622429
USA,1996,4,7,Left,1,0,269394000,1.571041226,1.524920464,49962.7605,0.535594974,0.562297556,9.59E+12,4,0,0,4,1.0833334,0.5,1.75,1,0.866666667,0.6,1,0.703186262,0.042485084,0.122963081,0.537738097,0.933823677,0.545202869,1.124206439,1.132061745,1.105757622,0.643788294,1.541422828
USA,1997,5,7,Left,1,0,272657000,1.560220003,1.611723959,51546.9601,0.541848149,0.561149207,1.00E+13,0,0,0,0,1.0833334,0.5,1.75,1,0.866666667,0.6,1,0.994050475,0,0.579198473,0.414852003,1.002629772,0.561973761,1.411490345,1.034425255,1.122071113,0.663344919,1.668443165
USA,1998,6,7,Left,1,0,275854000,1.54939878,1.698527455,53230.2432,0.543333909,0.540910747,1.05E+13,1,0,0,1,1.1944444,0.83333331,1.75,1,1,1,1,0.320165715,0,0.215554902,0.104610813,1.0964085,0.642898649,1.619302275,1.027024538,1.158996898,0.754204579,1.695761576
USA,1999,7,7,Left,1,0,279040000,1.576498091,1.711706996,55083.7467,0.546672985,0.516417285,1.10E+13,4,0,2,2,1.1388888,0.66666669,1.75,1,0.933333333,0.8,1,1.883890261,0.864879768,0.21603707,0.802973423,1.177215156,0.6632413,1.861272308,1.00713183,1.208874818,0.778313008,1.841179616
