ISO,Year,yrsoffc,eiec,execrlc,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,Barrier.removal,Economic.instruments,Regulatory.Instruments,RDD,EPS,EPS_MKT,EPS_NMKT,TECHSUP,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.Barrier.removal,SpatialLag.Economic.instruments,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,Count_Difference,Market.Instr_Difference,Non.Market.Instr_Difference,TechSup.Instr_Difference,Barrier.removal_Difference,Economic.instruments_Difference,Regulatory.Instruments_Difference,RDD_Difference,EPS_Difference,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,SpatialLag.Count_Difference,SpatialLag.Market.Instr_Difference,SpatialLag.Non.Market.Instr_Difference,SpatialLag.TechSup.Instr_Difference,SpatialLag.Barrier.removal_Difference,SpatialLag.Economic.instruments_Difference,SpatialLag.Regulatory.Instruments_Difference,SpatialLag.RDD_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference
NZL,2004,5,7,Left,1,0,4087500,2.352138042,1.940045238,39715.8092,0.495589482,0.587861444,1.14747E+14,0,0,0,0,0,0,0,0,0.30555555,0.16666667,0.25,0.5,3.156841175,1.444272661,0.510458346,1.202110168,0.005319757,4.020790954,2.509467816,1.561081957,2.098560445,0.926067367,3.859460846,1.510153226,0,0,0,0,0,0,0,0,0,0,0,0,1.336631616,0.969263384,0.032456099,0.334912133,-0.006071779,2.146344748,1.70323139,0.693973686,0.146285133,-0.026010623,0.347577753,0.117288333
RUS,2004,4,7,0,0,0,144067316,-0.825626493,-0.484211028,24335.4492,0.589174635,0.820792157,2.65E+12,0,0,0,0,0,0,0,0,0.66666669,0.5,1.5,0,2.598742193,1.103007237,0.722261533,0.773473423,0.000837393,3.239290136,2.148955066,1.176588888,1.739047295,0.847419702,2.992889832,1.376832429,-2,0,-2,0,0,-1,-2,0,-0.05555552,-0.16666669,0,0,0.971946609,0.710729781,0.378692073,-0.117475244,-0.040821831,1.52480505,1.561705719,0.422050013,0.106281987,0.008500044,0.234251649,0.076094312
TUR,2004,2,7,0,0,0,68592617,-0.191904396,-0.019838214,20295.2456,0.618519392,0.285855774,8.41179E+14,0,0,0,0,0,0,0,0,0.83333331,1,1,0.5,2.843578403,1.32094149,0.491351945,1.031284967,0.001951109,3.663233747,2.257356202,1.393833198,1.961211261,0.90226856,3.502982369,1.478382925,0,0,0,0,-1,0,0,0,0,0,0,0,1.139655357,0.882320754,0.020799333,0.236535269,0.001951109,1.914029462,1.513207341,0.570492948,0.146464596,-0.018789102,0.34082914,0.117353775
USA,2004,4,7,Right,0,1,292805298,1.810701966,1.740257859,59291.7873,0.550986597,0.457430964,1.25E+13,3,0,0,3,0,3,2,4,1.2222222,0.66666669,2,1,1.834091507,0.554182245,0.725943029,0.553966234,0.005401061,2.214986864,2.021570933,0.524894907,1.706353758,0.622406558,3.36835885,1.128295979,2,0,0,2,0,2,1,0,0,0,0,0,-2.020987554,0.03428992,-1.276117435,-0.779160038,0.000439153,-2.610276027,-0.91943596,-0.540948784,0.080718183,0.011560458,0.167326813,0.063267319
ZAF,2004,5,7,Left,1,0,48991421,0.397753119,0.559140086,16350.9138,0.664527729,0.955326993,4.40E+11,4,2,1,1,0,2,1,0,0.25,0.5,0.25,0,2.856863854,1.009886916,0.690752482,1.156224456,0.002688976,3.375542764,2.196965739,1.534925985,1.922747942,0.944524884,3.34890671,1.474812333,3,2,0,1,0,2,0,0,0,0,0,0,1.159229249,0.598172039,0.307930374,0.253126836,-0.005351157,1.680489179,1.298323068,0.584758515,0.170312908,0.076257524,0.257191921,0.177489331
AUS,2005,9,7,Right,0,1,20176844,1.942667723,1.74618125,51719.2706,0.481334433,0.669177137,7.66E+11,1,0,0,1,0,1,1,1,1.8055556,1.1666666,3.25,1,3.705712086,1.070186853,1.077521798,1.558003435,0.012406127,3.179286762,2.633268365,1.633332222,1.89378529,0.979599028,3.198863423,1.502893503,-2,0,-1,-1,0,-5,-3,-6,0.3333334,0,1.5,-0.5,0.869368987,0.362201267,-0.076648868,0.583816589,0.010552585,0.46400485,0.494342826,0.451351414,0.090619016,0.026322659,0.210770285,0.034764092
BRA,2005,3,7,Left,1,0,184688101,-0.15374814,-0.157670245,17359.8723,0.693579651,0.456393554,2.05E+12,2,0,2,0,1,1,2,0,0.55555558,0.16666667,0.5,1,4.079211,0.778275654,1.135937854,2.164997492,0.00587166,3.753067531,2.625127962,2.268924848,1.607124697,0.781982877,2.8227842,1.216607039,1,0,1,0,1,0,1,0,0,0,0,0,1.455760412,0.128107357,0.574084666,0.75356839,-0.031869998,0.812632541,0.594747532,0.452410852,0.081899409,0.037397974,0.147951874,0.060348336
CAN,2005,3,7,Left,1,0,32242732,1.86970067,1.882459402,49302.0559,0.510382471,0.517256966,1.20E+12,1,1,0,0,0,7,5,4,2.0555556,0.16666667,4.5,1.5,5.394877593,0.219590616,1.751816553,3.423470424,0.007009068,4.518444451,4.316067867,4.179697045,1.350210875,0.729298464,2.266562724,1.05477151,1,1,0,0,0,6,3,4,0.1666668,0,0,0.5,2.426348381,0.054369869,1.518768049,0.853210463,0.004808482,1.511415979,2.288843967,0.805992654,0.019527681,0.013808132,0.034258376,0.010516523
CHE,2005,2,7,-999,0,0,7437115,2.010125875,1.846282601,64003.8025,0.431123243,0.123724186,3.70685E+14,0,0,0,0,0,0,0,0,2.2777777,0.83333331,3.5,2.5,5.25650908,1.719483092,0.892876533,2.644149456,0.030084417,5.250813247,2.062131189,1.954014245,2.136270703,1.027503425,3.654866057,1.726442609,-1,-1,0,0,0,-1,0,0,0.0277777,-0.16666669,0,0.25,2.31139262,0.157665529,0.526983041,1.626744051,0.028783877,1.216246127,-0.496228098,0.315244545,0.058695802,0.099970705,-0.001273953,0.077390533
CHL,2005,6,7,Left,1,0,16348778,1.41652751,1.155609965,23289.4415,0.725883887,0.320758332,2.53428E+14,1,0,1,0,0,0,1,0,0.44444445,0.33333334,1,0,3.751705685,0.785651547,1.183162695,1.782891443,0.109485729,3.417034539,2.661837613,1.911657816,1.623055081,0.77647239,2.730166658,1.362526231,0,0,1,-1,-1,-1,1,0,0.25,0,0.75,0,1.217862324,0.211997085,0.25931202,0.74655322,0.109485729,0.742285404,0.599833676,0.60547599,0.064044406,0.014857123,0.099829477,0.077446596
CHN,2005,2,3,Left,1,0,1303720000,-0.617887735,-0.140640497,7330.0884,0.557739506,1.212371422,6.90E+12,2,0,2,0,0,0,2,0,0.69444442,0.33333334,1.75,0,4.191298786,1.08023622,0.937364394,2.173698172,0.022157355,4.066236944,2.864778537,2.398264575,2.033683407,1.023045436,3.345644812,1.732360049,-1,0,-1,0,0,-3,-1,0,0,0,0,0,1.358322814,0.317305916,0.22780157,0.813215329,0.013717883,1.191096087,0.714622903,0.471118073,0.101705556,0.011210904,0.285478818,0.008426936
DEU,2005,7,7,Left,1,0,82469422,1.875442266,1.500524759,45933.9211,0.460468114,0.271406517,3.03E+12,7,3,1,3,0,6,1,1,2.8888888,1.1666666,5.25,2.25,3.890342896,1.003750705,0.787141243,2.099450948,0.035893322,4.098976028,2.174968903,2.070604728,1.770326482,0.89640476,2.972152668,1.44242193,3,0,1,2,0,0,-3,-2,0.1111111,0.33333329,0,0,1.509502887,0.199382778,0.228887916,1.081232193,0.033285558,1.237519853,0.447679211,1.211513073,0.062399244,0.012448035,0.032672317,0.142077244
ESP,2005,1,7,Left,1,0,43653155,1.327615857,1.501574278,38853.8621,0.449058906,0.274931456,1.37E+12,1,1,0,0,0,2,0,0,2.3611112,0.83333331,4.75,1.5,5.845982298,1.800562155,0.968624481,3.076795662,0.030749558,5.941033423,2.445415116,2.410399325,2.19103235,1.026166723,3.703197242,1.843733009,0,1,0,-1,0,1,0,0,0.1388889,0.16666662,0,0.25,2.828430328,0.231360124,0.519811266,2.077258937,0.02624424,1.78349738,-0.220681937,1.265614516,0.070082295,0.058745693,0.018132457,0.13336856
FRA,2005,3,6,Right,0,1,63180854,1.357538223,1.666454792,47978.97,0.46146507,0.207704156,2.32E+12,12,3,2,7,0,12,6,6,2.8611112,0.83333331,4.75,3,3.664977788,1.385751657,0.588635447,1.690590684,0.025033937,3.862547386,1.245167956,1.241172736,2.067413438,1.0593297,3.612138187,1.530772394,9,1,2,6,0,7,2,6,0.0277779,-0.16666669,0,0.25,0.888046345,0.142016451,0.108454973,0.637574922,0.021871338,0.338502775,-0.715122808,-0.204523595,0.111275907,0.14761152,0.037769252,0.14844685
GBR,2005,8,7,Left,1,0,60401206,1.89147985,1.761572123,42868.8354,0.500859301,0.264497962,1.95E+12,2,1,0,1,0,3,1,3,2.3055556,1.6666666,4.75,0.5,4.67520755,1.355181594,0.962436096,2.357589861,0.026032225,4.523322514,2.253031445,1.922437211,1.94254768,0.883687708,3.335917778,1.608037532,-3,0,-1,-2,0,-2,-1,2,0.1666668,0.5,0,0,2.167669166,0.211053649,0.555602501,1.401013017,0.023627772,1.244848326,0.041845864,0.435798023,0.073538597,0.049588181,0.075076573,0.095950945
IDN,2005,1,7,0,0,0,230871650,-0.906051815,-0.502644718,7077.9073,0.541339745,0.457990699,1.00E+12,4,0,3,1,0,1,4,0,0.25,0,0.75,0,3.504061043,1.122420163,0.875574193,1.506066687,0.018863533,3.128752832,2.510970798,1.599466238,2.060853343,1.072154987,3.390213718,1.720191425,2,0,1,1,0,0,2,0,0,0,0,0,0.734456562,0.440818883,-0.241390634,0.535028313,0.015440392,0.405366481,0.352377387,0.084620836,0.115181449,-0.002981376,0.348224057,0.000301674
IND,2005,1,7,Left,1,0,1154676322,-0.363160849,-0.098774634,4206.5124,0.556197564,0.591547454,2.75E+12,1,0,1,0,0,1,1,1,1.5555556,0.66666669,3.5,0.5,3.633178236,0.711960069,1.103580939,1.817637229,0.030852125,3.262361912,2.408983854,1.96824694,1.663089327,0.84966255,2.918030801,1.221574642,1,0,1,0,0,1,1,1,0.25,0,0.75,0,0.727027596,0.034201816,0.169881022,0.522944758,0.024544812,0.042733702,0.133608072,0.164753033,0.094243803,0.03836379,0.214873112,0.029494456
ITA,2005,4,7,Right,0,1,57969484,0.403579652,0.556203485,45461.2992,0.49359149,0.226005181,2.14E+12,5,2,0,3,0,8,1,1,2.2222223,1.6666666,2.5,2.5,4.865874761,1.487733537,0.952626207,2.425515017,0.039231399,4.589114425,2.155445607,2.053622846,2.08878977,0.894312899,3.737859047,1.63419734,2,0,-1,3,0,3,-1,0,0.2500001,0,0,0.75,2.194592672,0.234947932,0.620495833,1.339148908,0.035130394,1.129681506,-0.140379621,0.804345024,0.049592043,0.078577926,0.011988753,0.058209345
JPN,2005,5,7,Right,0,1,127773000,1.210124135,1.285486221,35064.2098,0.374277758,0.286984391,3.64E+12,4,3,0,1,0,3,3,0,3.0277777,1.8333334,4.25,3,3.633103993,0.344072597,1.455966549,1.833064847,0.01411206,3.069223789,2.754129923,2.253631321,1.444459317,0.674858444,2.665531655,0.992987891,2,2,-1,1,0,2,2,0,0,0,0,0,0.542710701,-0.092391955,0.194311669,0.440790988,0.006349273,-0.219845544,0.135558635,0.247824035,0.117117221,0.019657416,0.316540884,0.015153363
KOR,2005,3,7,Center,0,0,48184561,0.5923329,0.924596548,31114.3323,0.436195306,0.422115779,1.12E+12,3,0,1,2,0,5,2,4,3.1388888,1.1666666,5.25,3,3.586058173,0.902005382,1.217552513,1.466500278,0.022169545,2.641403544,2.676336765,1.379604616,1.564452285,0.839110286,2.706349677,1.147896966,-3,-1,-2,0,0,0,-3,1,0.9166665,0,2.5,0.25,1.037677637,0.412663077,0.098089309,0.526925251,0.013629456,0.033431617,0.620824434,0.029690096,-0.005656479,0.000785081,0.018885985,-0.036640549
MEX,2005,5,7,Right,0,1,105811504,-0.344179541,0.031416982,24635.7315,0.724411729,0.375446637,1.54E+12,1,0,0,1,0,1,0,0,0.80555558,0.16666667,2.25,0,5.403395001,0.254999222,1.746684525,3.401711254,0.015096491,4.716245448,4.416474298,4.247487501,1.382697562,0.704450176,2.323838586,1.119803998,0,0,0,0,0,0,-1,0,0,0,0,0,2.540008235,0.095441795,1.563965501,0.880600939,0.008727369,1.77473498,2.386521533,0.882666316,0.036388667,0.016954612,0.060838706,0.031372668
NOR,2005,4,7,Right,0,1,4623291,2.000252724,1.859133482,72064.189,0.415018543,0.258756697,2.46561E+14,1,1,0,0,0,1,0,0,2.4722223,1.6666666,4.75,1,4.156449115,1.393414415,0.681219051,2.081815649,0.014849779,4.507922534,2.000963991,2.304310562,2.050555607,1.014276033,3.741261554,1.39612918,-2,0,-1,-1,0,-2,-1,-2,0.2222223,0.1666666,0,0.5,1.181144177,0.225371795,0.216482582,0.739289799,0.013516562,0.833428817,-0.260689612,1.013437661,0.114326983,0.177612623,0.092299547,0.073068605
NZL,2005,6,7,Left,1,0,4133900,2.19131422,1.741362095,39944.5903,0.461904999,0.571848475,1.17267E+14,0,0,0,0,0,0,0,0,0.30555555,0.16666667,0.25,0.5,4.78771044,1.582948448,0.895897988,2.308864005,0.026906223,4.590443275,1.914362651,1.851478988,2.151888284,1.047037133,3.836875405,1.571752302,0,0,0,0,0,0,0,0,0,0,0,0,1.630869265,0.138675787,0.385439642,1.106753836,0.021586466,0.569652321,-0.595105165,0.290397031,0.05332784,0.120969766,-0.022585441,0.061599076
RUS,2005,5,7,0,0,0,143518814,-0.847120821,-0.526238322,25784.9535,0.582646157,0.772387563,2.82E+12,0,0,0,0,0,0,0,0,0.66666669,0.5,1.5,0,3.77659462,1.213390566,0.823300458,1.739903596,0.071380467,3.614279647,1.649650927,1.28908605,1.793186296,0.905511655,3.002273571,1.471773669,0,0,0,0,0,0,0,0,0,0,0,0,1.177852427,0.110383329,0.101038925,0.966430173,0.070543075,0.374989511,-0.49930414,0.112497162,0.054139001,0.058091953,0.009383738,0.09494124
TUR,2005,3,7,0,0,0,69329557,-0.035272829,0.144592628,21617.1514,0.596597812,0.271514653,9.16821E+14,3,1,1,1,1,1,2,0,0.77777779,0.83333331,1,0.5,4.245853693,1.364156946,0.768866375,2.112830372,0.00642526,4.349152102,1.723891113,1.694112942,2.008327107,0.98589507,3.480152144,1.558934079,3,1,1,1,1,1,2,0,-0.05555552,-0.16666669,0,0,1.40227529,0.043215456,0.27751443,1.081545404,0.004474151,0.685918354,-0.533465089,0.300279744,0.047115846,0.08362651,-0.022830226,0.080551153
USA,2005,5,7,Right,0,1,295516599,1.536726952,1.531012774,60625.3364,0.561649313,0.442319458,1.29343E+13,6,0,2,4,0,5,5,5,1.2222222,0.66666669,2,1,2.416546536,0.980645129,0.531757334,0.904144073,0.026086844,3.701906943,2.416595943,1.651672971,1.787010574,0.642732366,3.464559722,1.253739618,3,0,2,1,0,2,3,1,0,0,0,0,0.582455029,0.426462884,-0.194185695,0.350177839,0.020685784,1.486920079,0.39502501,1.126778064,0.080656815,0.020325808,0.096200872,0.125443639
ZAF,2005,1,7,Left,1,0,49490033,0.483857185,0.567057848,16974.8604,0.67541023,0.927667601,4.65331E+14,3,0,2,1,0,1,2,0,0.19444445,0.33333334,0.25,0,3.881890612,1.220649532,0.851916127,1.809324953,0.043197318,3.683099492,2.078799309,1.719030503,1.981684577,1.022284539,3.431873599,1.490895605,-1,-2,1,0,0,-1,1,0,-0.05555555,-0.16666666,0,0,1.025026758,0.210762616,0.161163645,0.653100497,0.040508342,0.307556728,-0.11816643,0.184104518,0.058936635,0.077759655,0.082966888,0.016083272
AUS,2006,10,7,Right,0,1,20450966,1.950813174,1.707899332,52281.9132,0.482279336,0.656327441,7.87151E+14,5,2,1,2,0,6,4,1,2.2222223,1.1666666,4.5,1,6.770364196,0.173590116,3.168781686,3.427992394,0.232679349,5.427700992,4.948798576,1.704580818,1.985657936,0.959335122,3.407740931,1.589897722,4,2,1,1,0,5,3,0,0.4166667,0,1.25,0,3.064652111,-0.896596736,2.091259888,1.869988959,0.220273222,2.24841423,2.315530211,0.071248595,0.091872646,-0.020263906,0.208877508,0.087004219
BRA,2006,4,7,Left,1,0,186653106,-0.120479897,-0.391295493,17669.646,0.692297437,0.442321618,2.14E+12,2,0,1,1,0,1,1,1,0.55555558,0.16666667,0.5,1,7.458970344,0.262145962,2.127266184,5.069558198,0.125416434,6.878559918,4.244120506,1.556660674,1.801040843,0.795810705,3.224926319,1.382385574,0,0,-1,1,-1,0,-1,1,0,0,0,0,3.379759344,-0.516129692,0.99132833,2.904560706,0.119544774,3.125492387,1.618992544,-0.712264174,0.193916146,0.013827829,0.402142119,0.165778535
CAN,2006,4,7,Left,1,0,32571193,1.952794552,1.892113328,50016.5843,0.513893446,0.502370344,1.24E+12,4,1,1,2,0,3,2,1,2.4722223,0.16666667,4.75,2.5,14.25133548,0.06988594,2.897787188,11.28366235,0.050342678,13.30034863,7.056416364,1.943284224,1.714485761,0.612229539,3.083987192,1.447240701,3,0,1,2,0,-4,-3,-3,0.4166667,0,0.25,1,8.856457886,-0.149704676,1.145970635,7.860191927,0.04333361,8.781904182,2.740348497,-2.236412821,0.364274886,-0.117068924,0.817424468,0.392469191
CHE,2006,3,7,-999,0,0,7483934,2.083408356,2.075267076,66961.9197,0.442756194,0.117635075,3.91243E+14,0,0,0,0,0,0,0,0,2.2777777,0.83333331,3.5,2.5,4.943052991,0.618573733,1.14384764,3.180631619,0.030515583,4.806997358,2.307767827,1.159406078,2.368638905,1.205127522,4.068071777,1.832717522,0,0,0,0,0,0,0,0,0,0,0,0,-0.313456089,-1.100909359,0.250971107,0.536482163,0.000431166,-0.443815889,0.245636638,-0.794608167,0.232368202,0.177624098,0.41320572,0.106274914
CHL,2006,1,7,Left,1,0,16509195,1.412561893,0.93773818,24248.7071,0.736839023,0.306714577,2.6876E+14,0,0,0,0,0,0,0,0,0.52777779,0.33333334,1.25,0,6.675405869,0.199128918,2.386464052,4.0898129,0.136264848,5.704842399,4.154955281,1.471273657,1.83031209,0.799723154,3.125819877,1.565393262,-1,0,-1,0,0,0,-1,0,0.08333334,0,0.25,0,2.923700185,-0.586522629,1.203301357,2.306921457,0.026779119,2.28780786,1.493117668,-0.440384159,0.207257009,0.023250764,0.395653219,0.202867031
CHN,2006,3,3,Left,1,0,1311020000,-0.518887699,0.035788015,8066.8051,0.558960363,1.177644443,7.71E+12,10,0,6,4,1,10,10,6,0.69444442,0.33333334,1.75,0,6.93524643,0.274413205,2.1419669,4.518866325,0.017494717,5.672332703,3.822571057,0.869633741,2.210945255,0.991264746,3.714325145,1.927245856,8,0,4,4,1,10,8,6,0,0,0,0,2.743947644,-0.805823016,1.204602506,2.345168154,-0.004662638,1.606095759,0.957792521,-1.528630834,0.177261848,-0.03178069,0.368680333,0.194885806
DEU,2006,1,7,Right,0,1,82376451,1.793642521,1.645976067,47506.2578,0.464720921,0.263057339,3.14E+12,4,1,0,3,0,5,1,2,2.9444444,1.3333334,5.25,2.25,4.692931016,0.381570147,1.617387783,2.693973086,0.076807786,4.163570489,2.686697346,0.920571544,1.968201036,1.061690931,3.326407516,1.516504717,-3,-2,-1,0,0,-1,0,1,0.0555556,0.1666668,0,0,0.80258812,-0.622180558,0.83024654,0.594522138,0.040914464,0.064594461,0.511728443,-1.150033184,0.197874554,0.165286171,0.354254848,0.074082787
ESP,2006,2,7,Left,1,0,44397319,1.177665472,0.83016777,39723.0964,0.454847601,0.259698902,1.43E+12,3,0,1,2,0,2,1,0,2.3888888,1.1666666,4.75,1.25,4.029340606,0.68367167,1.203827819,2.141841117,0.055480668,3.909613717,2.010638774,1.031967366,2.403577378,1.292252004,4.031435955,1.887044262,2,-1,1,2,0,0,1,0,0.0277776,0.33333329,0,-0.25,-1.816641691,-1.116890485,0.235203338,-0.934954544,0.024731109,-2.031419706,-0.434776342,-1.378431959,0.212545028,0.266085281,0.328238713,0.043311253
FRA,2006,4,6,Right,0,1,63622342,1.45506084,1.628476262,48809.0359,0.458241222,0.197598861,2.38E+12,3,1,1,1,0,3,1,0,3.0833333,1.5,4.75,3,4.626569827,0.520748245,1.259531853,2.846289729,0.051871724,4.366150026,2.309879542,1.231016342,2.257971523,1.223947428,3.99738524,1.552582006,-9,-2,-1,-6,0,-9,-5,-6,0.2222221,0.66666669,0,0,0.961592039,-0.865003412,0.670896406,1.155699045,0.026837786,0.50360264,1.064711586,-0.010156394,0.190558086,0.164617727,0.385247053,0.021809612
GBR,2006,9,7,Left,1,0,60846820,1.782940269,1.666798234,43139.1547,0.501763795,0.256155197,1.98E+12,7,1,3,3,0,6,4,2,2.4166667,2,4.75,0.5,5.09338083,0.440131266,1.361322498,3.291927066,0.065335812,4.80102987,2.658098699,1.093923424,2.129943475,1.010878361,3.663511177,1.715440962,5,0,3,2,0,3,3,-1,0.1111111,0.3333334,0,0,0.41817328,-0.915050328,0.398886402,0.934337205,0.039303587,0.277707356,0.405067254,-0.828513787,0.187395796,0.127190653,0.327593399,0.107403429
IDN,2006,2,7,0,0,0,233951652,-0.86427629,-0.348611891,7389.6372,0.53260282,0.456560486,1.06E+12,2,0,1,1,1,2,1,0,0.33333334,0,1,0,6.408063547,0.23237321,3.048866742,3.126823595,0.155479303,4.90724427,4.739507077,1.428064294,2.160648884,1.026330988,3.6286035,1.827012094,-2,0,-2,0,1,1,-3,0,0.08333334,0,0.25,0,2.904002504,-0.890046953,2.173292549,1.620756908,0.13661577,1.778491438,2.228536279,-0.171401944,0.099795541,-0.045823998,0.238389782,0.106820669
IND,2006,2,7,Left,1,0,1172878890,-0.274562806,-0.095376492,4492.6732,0.565972275,0.57346844,3.00E+12,6,0,4,2,0,4,6,0,1.5555556,0.66666669,3.5,0.5,6.699222791,0.37815555,2.245316413,4.075750827,0.190394311,6.196358311,4.198682148,1.688713333,1.87517665,0.888471905,3.336692323,1.40036575,5,0,3,2,0,3,5,-1,0,0,0,0,3.066044555,-0.333804518,1.141735475,2.258113598,0.159542186,2.933996399,1.789698294,-0.279533608,0.212087323,0.038809355,0.418661522,0.178791108
ITA,2006,5,7,Right,0,1,58143979,0.477287948,0.356097698,46184.1595,0.495195245,0.217364627,2.18E+12,1,1,0,0,0,1,0,0,3.1388888,2.1666667,4.75,2.5,4.516100441,0.497825738,1.284043013,2.73423169,0.057703882,4.314340522,2.277282823,1.121938852,2.191934449,1.067599796,3.821749613,1.68645401,-4,-1,0,-3,0,-7,-1,-1,0.9166665,0.5000001,2.25,0,-0.34977432,-0.989907798,0.331416806,0.308716673,0.018472483,-0.274773903,0.121837216,-0.931683994,0.103144679,0.173286897,0.083890566,0.052256671
JPN,2006,6,7,Right,0,1,127854000,1.320848703,1.584960938,35622.5861,0.374447036,0.277141866,3.70E+12,4,0,4,0,0,0,4,0,2.9722223,1.6666666,4.25,3,8.484550982,0.252249193,2.86981907,5.362482719,0.299365317,8.022102836,5.557505526,2.344462669,1.637511264,0.665337997,3.051510889,1.19568495,0,-3,4,-1,0,-3,1,0,-0.0555554,-0.1666668,0,0,4.851446989,-0.091823403,1.413852521,3.529417872,0.285253257,4.952879047,2.803375603,0.090831348,0.193051946,-0.009520447,0.385979235,0.202697059
KOR,2006,4,7,Center,0,0,48438292,0.30060637,0.98420769,32298.097,0.460245967,0.406149976,1.17E+12,2,0,2,0,0,0,2,0,3.3055556,1.1666666,5.25,3.5,7.746964891,0.204224859,3.295306879,4.247433153,0.315678458,6.797684636,5.619583842,2.286839499,1.670490133,0.795331449,2.984720767,1.231418183,-1,0,1,-2,0,-5,0,-4,0.1666668,0,0,0.5,4.160906718,-0.697780523,2.077754366,2.780932875,0.293508913,4.156281092,2.943247077,0.907234883,0.106037848,-0.043778837,0.27837109,0.083521218
MEX,2006,6,7,Right,0,1,107253666,-0.325125188,0.050471161,25260.6426,0.721181314,0.372069142,1.61E+12,0,0,0,0,0,0,0,0,0.75,0,2.25,0,14.16563635,0.086717613,2.810612271,11.26830647,0.038092361,13.19447241,6.929051743,1.889609957,1.760832501,0.588823634,3.146044068,1.547629948,-1,0,0,-1,0,-1,0,0,-0.05555558,-0.16666667,0,0,8.762241349,-0.168281608,1.063927746,7.866595211,0.02299587,8.478226961,2.512577445,-2.357877544,0.378134938,-0.115626542,0.822205482,0.42782595
NOR,2006,1,7,Left,1,0,4660677,2.123553276,1.875615478,77769.0365,0.422466818,0.253719278,2.68371E+14,1,0,1,0,0,0,1,0,2.4722223,1.6666666,4.75,1,5.138926815,0.64320831,1.613541877,2.882176628,0.04005607,4.749152427,2.670669151,1.339402003,2.193199598,1.225690303,3.900123254,1.453785274,0,-1,1,0,0,-1,1,0,0,0,0,0,0.9824777,-0.750206105,0.932322827,0.800360979,0.025206291,0.241229893,0.66970516,-0.964908559,0.142643991,0.21141427,0.1588617,0.057656094
NZL,2006,7,7,Left,1,0,4184600,2.322551012,1.583402157,40501.4118,0.412099962,0.559849579,1.21E+11,0,0,0,0,0,0,0,0,0.30555555,0.16666667,0.25,0.5,5.106174314,0.575380241,1.434410824,3.09638325,0.073668971,4.924993243,2.623715688,1.428395746,2.278656643,1.203237611,4.042015936,1.590716456,0,0,0,0,0,0,0,0,0,0,0,0,0.318463874,-1.007568207,0.538512836,0.787519245,0.046762747,0.334549968,0.709353037,-0.423083243,0.126768359,0.156200478,0.205140531,0.018964153
RUS,2006,6,7,0,0,0,143049637,-0.940847754,-0.468877643,27790.6529,0.596969623,0.72637824,3.05E+12,1,0,0,1,0,1,0,0,0.66666669,0.5,1.5,0,4.189374023,0.407308464,1.587073162,2.194992397,0.128602217,3.850348164,2.66269531,1.368993944,1.977467366,1.026269872,3.30540257,1.600729718,1,0,0,1,0,1,0,0,0,0,0,0,0.412779403,-0.806082102,0.763772704,0.455088801,0.05722175,0.236068517,1.013044384,0.079907894,0.18428107,0.120758217,0.303128999,0.128956049
TUR,2006,4,7,0,0,0,70045349,0.026674604,0.105428062,22619.7213,0.585347078,0.280998886,9.80521E+14,1,0,1,0,0,0,1,0,1.6111112,0.83333331,1.75,2.25,4.526714169,0.506560724,1.335737164,2.684416281,0.083107665,4.330382416,2.406383727,1.213234831,2.155772507,1.140920218,3.767231451,1.55916594,-2,-1,0,-1,-1,-1,-1,0,0.83333341,0,0.75,1.75,0.280860476,-0.857596222,0.566870788,0.57158591,0.076682405,-0.018769685,0.682492615,-0.480878111,0.147445399,0.155025148,0.287079308,0.000231862
USA,2006,6,7,Right,0,1,298379912,1.344892621,1.581685543,61584.3471,0.567847769,0.423608204,1.33E+13,17,0,3,14,0,16,8,2,1.6666666,0.5,3,1.5,3.88697193,0.446142603,1.873428202,1.567401126,0.15091226,3.13595295,2.887420889,1.377041981,1.904628692,0.656267903,3.559962357,1.497655747,11,0,1,10,0,11,3,-3,0.4444444,-0.16666669,1,0.5,1.470425394,-0.534502526,1.341670868,0.663257053,0.124825415,-0.565953993,0.470824946,-0.274630989,0.117618119,0.013535537,0.095402634,0.24391613
